+--------+----------------------------------------+------------------------------------------------------------------------------------+---------------------------------------------+-----------------------------------------------------------------------------------------------------+-------------------------------------------------------------------+
| Domain | Method                                 | URI                                                                                | Name                                        | Action                                                                                              | Middleware                                                        |
+--------+----------------------------------------+------------------------------------------------------------------------------------+---------------------------------------------+-----------------------------------------------------------------------------------------------------+-------------------------------------------------------------------+
|        | GET|HEAD                               | /                                                                                  |                                             | Closure                                                                                             | web                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | POST                                   | api/v1/dashboard/seller/bookings/{id}/times/update                                 | seller.                                     | App\Http\Controllers\API\v1\Dashboard\Seller\BookingController@timesUpdate                          | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/brands                                                     | seller.brands.index                         | App\Http\Controllers\API\v1\Dashboard\Seller\BrandController@index                                  | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | POST                                   | api/v1/dashboard/seller/brands                                                     | seller.brands.store                         | App\Http\Controllers\API\v1\Dashboard\Seller\BrandController@store                                  | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/brands/export                                              | seller.                                     | App\Http\Controllers\API\v1\Dashboard\Seller\BrandController@fileExport                             | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | POST                                   | api/v1/dashboard/seller/brands/import                                              | seller.                                     | App\Http\Controllers\API\v1\Dashboard\Seller\BrandController@fileImport                             | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/brands/paginate                                            | seller.                                     | App\Http\Controllers\API\v1\Dashboard\Seller\BrandController@paginate                               | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/brands/search                                              | seller.                                     | App\Http\Controllers\API\v1\Dashboard\Seller\BrandController@brandsSearch                           | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/brands/{brand}                                             | seller.brands.show                          | App\Http\Controllers\API\v1\Dashboard\Seller\BrandController@show                                   | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | PUT|PATCH                              | api/v1/dashboard/seller/brands/{brand}                                             | seller.brands.update                        | App\Http\Controllers\API\v1\Dashboard\Seller\BrandController@update                                 | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | DELETE                                 | api/v1/dashboard/seller/brands/{brand}                                             | seller.brands.destroy                       | App\Http\Controllers\API\v1\Dashboard\Seller\BrandController@destroy                                | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/categories                                                 | seller.categories.index                     | App\Http\Controllers\API\v1\Dashboard\Seller\CategoryController@index                               | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | POST                                   | api/v1/dashboard/seller/categories                                                 | seller.categories.store                     | App\Http\Controllers\API\v1\Dashboard\Seller\CategoryController@store                               | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | DELETE                                 | api/v1/dashboard/seller/categories/delete                                          | seller.                                     | App\Http\Controllers\API\v1\Dashboard\Seller\CategoryController@destroy                             | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/categories/export                                          | seller.                                     | App\Http\Controllers\API\v1\Dashboard\Seller\CategoryController@fileExport                          | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | POST                                   | api/v1/dashboard/seller/categories/import                                          | seller.                                     | App\Http\Controllers\API\v1\Dashboard\Seller\CategoryController@fileImport                          | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/categories/paginate                                        | seller.                                     | App\Http\Controllers\API\v1\Dashboard\Seller\CategoryController@paginate                            | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/categories/search                                          | seller.                                     | App\Http\Controllers\API\v1\Dashboard\Seller\CategoryController@categoriesSearch                    | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/categories/select-paginate                                 | seller.                                     | App\Http\Controllers\API\v1\Dashboard\Seller\CategoryController@selectPaginate                      | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/categories/{category}                                      | seller.categories.show                      | App\Http\Controllers\API\v1\Dashboard\Seller\CategoryController@show                                | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | PUT|PATCH                              | api/v1/dashboard/seller/categories/{category}                                      | seller.categories.update                    | App\Http\Controllers\API\v1\Dashboard\Seller\CategoryController@update                              | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | DELETE                                 | api/v1/dashboard/seller/categories/{category}                                      | seller.categories.destroy                   | App\Http\Controllers\API\v1\Dashboard\Seller\CategoryController@destroy                             | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | POST                                   | api/v1/dashboard/seller/categories/{uuid}/active                                   | seller.                                     | App\Http\Controllers\API\v1\Dashboard\Seller\CategoryController@changeActive                        | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | POST                                   | api/v1/dashboard/seller/categories/{uuid}/image/delete                             | seller.                                     | App\Http\Controllers\API\v1\Dashboard\Seller\CategoryController@imageDelete                         | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | GET|HEAD                               | api/v1/dashboard/seller/coupons                                                    | seller.coupons.index                        | App\Http\Controllers\API\v1\Dashboard\Seller\CouponController@index                                 | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | POST                                   | api/v1/dashboard/seller/coupons                                                    | seller.coupons.store                        | App\Http\Controllers\API\v1\Dashboard\Seller\CouponController@store                                 | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\SanctumCheck                                  |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\RoleMiddleware:seller|moderator|admin         |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\CheckSellerShop                               |
|        | DELETE                                 | api/v1/dashboard/seller/coupons/delete                                             | seller.                                     | App\Http\Controllers\API\v1\Dashboard\Seller\CouponController@destroy                               | api                                                               |
|        |                                        |                                                                                    |                                             |                                                                                                     | App\Http\Middleware\BlockIpMiddleware                             |
